provider_id,parent_account_id,provider_sales_id,vendor_name,country_code,business_segment_v2,provider_name,city_name,account_management_segment,gmv_eur,orders_n,provider_cm_l2_pct_gmv,country_cm_l2_pct_gmv,cm_l2_pp_above_country
8264,5815,7694714,"Duck, please",ua,SMB (AM Segment),Duck Please Володимирська,Kyiv,Platinum (AM Segment),18152.460327148438,617.0,14.101207320226822,2.3596736654725854,11.741533654754235
156717,116972,50006455725,INTERMEZZO DP Dnipro,ua,SMB (AM Segment),Intermezzo,Dnipro,Missing AM Segment Trait,16557.90869140625,789.0,18.400935720034656,2.3596736654725854,16.041262054562072
12909,9333,7699561,T-Bone Prime Beef,ua,SMB (AM Segment),T-Bone Prime Beef,Kyiv,Gold (AM Segment),13989.906494140625,523.0,10.049213828339584,2.3596736654725854,7.689540162866998
110888,78808,50005683991,SI Kyiv,ua,SMB (AM Segment),Si,Kyiv,Missing AM Segment Trait,13636.064392089844,500.0,8.849862752562707,2.3596736654725854,6.490189087090122
180746,135289,50006674769,REBERNYA IF Ivano-Frankivsk,ua,SMB (AM Segment),Реберня в Івано-Франківську,Ivano-Frankivsk,Missing AM Segment Trait,12357.8408203125,562.0,8.169653887830497,2.3596736654725854,5.809980222357912
103975,47633,50005571764,Yalla,ua,SMB (AM Segment),Yalla вул. Гончара,Kyiv,Missing AM Segment Trait,11808.475646972656,547.0,11.59231054685385,2.3596736654725854,9.232636881381264
124722,90508,100005027286,Рибка з неба,ua,SMB (AM Segment),Рибка з неба,Kyiv,Missing AM Segment Trait,11736.768157958984,392.0,7.391849249369886,2.3596736654725854,5.032175583897301
12625,5815,7698023,"Duck, please",ua,SMB (AM Segment),Duck Please Дніпровська набережна,Kyiv,Platinum (AM Segment),11563.315002441406,436.0,14.36697428099887,2.3596736654725854,12.007300615526283
121900,56231,50005935249,Грузинський,ua,SMB (AM Segment),Грузинський,Lviv,Missing AM Segment Trait,10336.443420410156,425.0,11.83171725538354,2.3596736654725854,9.472043589910953
69876,46813,51865250042,Tasty tail,ua,SMB (AM Segment),Tasty tail,Lviv,Gold (AM Segment),10049.811767578125,510.0,7.7243501085620165,2.3596736654725854,5.364676443089431
168737,126199,50006588009,MARCHUK Kyiv,ua,SMB (AM Segment),Марчук Хліб на Межигірській,Kyiv,Missing AM Segment Trait,8853.614624023438,435.0,5.226248243525597,2.3596736654725854,2.8665745780530116
39703,27487,5186489,Амерікано,ua,SMB (AM Segment),Амерікано,Lviv,Silver (AM Segment),8344.922180175781,394.0,14.358847863462534,2.3596736654725854,11.999174197989948
64591,43641,77056980007,Casa Lora,ua,SMB (AM Segment),Casa Lora,Kyiv,Silver (AM Segment),8267.512603759766,306.0,11.168817566041055,2.3596736654725854,8.809143900568468
190260,141823,50005486611,DJOTTO Kyiv,ua,SMB (AM Segment),Djotto,Kyiv,Missing AM Segment Trait,8195.63198852539,363.0,5.648618797980234,2.3596736654725854,3.2889451325076484
33734,23688,5187417,Fugazzeta,ua,SMB (AM Segment),Fugazzeta,Lviv,Silver (AM Segment),7889.140472412109,306.0,8.05853083320073,2.3596736654725854,5.698857167728145
8534,6147,7694935,ORANG+UTAN,ua,SMB (AM Segment),FRUIT+VEG (ex ORANG+UTAN),Kyiv,Platinum (AM Segment),6652.203674316406,408.0,10.01184297636185,2.3596736654725854,7.652169310889264
73864,49423,51866570042,SHASHLIKE,ua,SMB (AM Segment),SHASHLIKE,Lviv,Bronze (AM Segment),6512.734313964844,274.0,11.63779387089253,2.3596736654725854,9.278120205419945
8758,6308,7695197,Гімалаї,ua,SMB (AM Segment),Гімалаї,Kyiv,Silver (AM Segment),6398.019989013672,210.0,16.071549597785253,2.3596736654725854,13.711875932312669
80961,54421,82367180029,Habibi,ua,SMB (AM Segment),Habibi,Dnipro,Missing AM Segment Trait,6233.413330078125,456.0,9.818008755246982,2.3596736654725854,7.458335089774397
79883,53569,100005001373,Plate,ua,SMB (AM Segment),Plate,Kyiv,Missing AM Segment Trait,6226.853546142578,257.0,10.490240677073512,2.3596736654725854,8.130567011600927
120175,86708,100005024856,Marevo,ua,SMB (AM Segment),Marymo,Lviv,Missing AM Segment Trait,5984.6923828125,233.0,6.071735850410797,2.3596736654725854,3.712062184938212
28530,20184,,Кастрюлька утюга варит рис,ua,SMB (AM Segment),Каструлька Asian Bistro,Dnipro,Silver (AM Segment),5773.526428222656,232.0,16.752359917451795,2.3596736654725854,14.39268625197921
99891,69348,5131946,Ярославський,ua,SMB (AM Segment),Ярославський,Kharkiv,Missing AM Segment Trait,5654.411590576172,253.0,10.012461345843054,2.3596736654725854,7.652787680370468
104188,72988,50005571874,FABBRICA Ivano-Frankivsk,ua,SMB (AM Segment),FABBRICA,Ivano-Frankivsk,Missing AM Segment Trait,5592.744110107422,311.0,6.881000360907471,2.3596736654725854,4.521326695434886
54551,24396,77045100007,BUDUSUSHI,ua,SMB (AM Segment),BUDUSUSHI Драгоманова,Kyiv,Silver (AM Segment),5398.418365478516,148.0,10.595490179949477,2.3596736654725854,8.235816514476891
11227,8113,7695469,ITALIST PROSECCO BAR,ua,SMB (AM Segment),ITALIST PROSECCO BAR,Kyiv,Gold (AM Segment),5309.3424072265625,288.0,15.852613816902615,2.3596736654725854,13.49294015143003
33742,23692,5186183,Nice Guys,ua,SMB (AM Segment),Nice Guys,Lviv,Silver (AM Segment),5287.425842285156,282.0,15.27012215917765,2.3596736654725854,12.910448493705065
144463,107486,50006359744,LITTLE MARIUPOL LVI Lviv,ua,SMB (AM Segment),Little Mariupol,Lviv,Missing AM Segment Trait,5233.013565063477,264.0,14.170221285137954,2.3596736654725854,11.810547619665368
119268,85909,100005023908,ITALIANA PIZZA & PASTA Lviv,ua,SMB (AM Segment),ITALIANA Pizza & Pasta,Lviv,Missing AM Segment Trait,5211.390472412109,259.0,8.323171670978306,2.3596736654725854,5.963498005505721
158583,118427,100005045870,Органіка - ресторан живої кухні,ua,SMB (AM Segment),Органіка - ресторан живої кухні,Lviv,Missing AM Segment Trait,5172.921875,255.0,11.272999985298481,2.3596736654725854,8.913326319825895
10642,7642,7694895,Burger Farm,ua,SMB (AM Segment),Burger Farm на бульварі Шевченко,Kyiv,Platinum (AM Segment),5126.474456787109,244.0,8.05468802250972,2.3596736654725854,5.695014357037135
19265,14000,7700244,КУХМЕЙСТЕР,ua,SMB (AM Segment),КУХМЕЙСТЕР,Kyiv,Silver (AM Segment),5020.302749633789,210.0,16.48807201966991,2.3596736654725854,14.128398354197326
8079,5729,7694495,SHO,ua,SMB (AM Segment),SHO,Kyiv,Missing AM Segment Trait,4981.801940917969,177.0,18.73111328177189,2.3596736654725854,16.371439616299305
92477,63409,100005008957,Суші-бар Інь-Янь,ua,SMB (AM Segment),Суші-бар Інь-Янь,Vinnytsia,Missing AM Segment Trait,4959.447509765625,219.0,10.924327136737968,2.3596736654725854,8.564653471265384
69072,46356,51862000077,Wok Banda,ua,SMB (AM Segment),Wok Banda,Odesa,Silver (AM Segment),4869.0494384765625,206.0,11.681177865896155,2.3596736654725854,9.321504200423568
41154,28504,,Скромний,ua,SMB (AM Segment),Скромний,Dnipro,Silver (AM Segment),4846.512298583984,260.0,16.410408341034596,2.3596736654725854,14.050734675562012
91424,62653,100005008376,Бістро Bench,ua,SMB (AM Segment),Бістро Bench,Dnipro,Missing AM Segment Trait,4756.378448486328,273.0,19.040599258516504,2.3596736654725854,16.68092559304392
71186,47633,77063140007,Yalla,ua,SMB (AM Segment),Yalla вул. Амвросія Бучми,Kyiv,Silver (AM Segment),4704.463653564453,218.0,11.634933335166975,2.3596736654725854,9.275259669694389
92843,63696,51869130042,Cheese Bakery,ua,SMB (AM Segment),Cheese Bakery,Lviv,Missing AM Segment Trait,4689.644256591797,0.0,7.492363332195247,2.3596736654725854,5.132689666722662
35482,24866,7700361,Ash Mangal,ua,SMB (AM Segment),Ash Mangal,Kyiv,Bronze (AM Segment),4616.772109985352,153.0,8.086475065800538,2.3596736654725854,5.726801400327953
114802,82197,100005022055,MONPARK,ua,SMB (AM Segment),MONPARK,Kyiv,Missing AM Segment Trait,4568.808258056641,157.0,10.460420474162607,2.3596736654725854,8.100746808690023
111190,79074,7697887,NORVEN MAKSYMOVYCHA Kyiv,ua,SMB (AM Segment),Norven вул. Максимовича,Kyiv,Missing AM Segment Trait,4565.0703125,146.0,6.447016761827455,2.3596736654725854,4.08734309635487
9651,6919,7694568,Nam,ua,SMB (AM Segment),NAM,Kyiv,Bronze (AM Segment),4475.617523193359,107.0,17.145093823831907,2.3596736654725854,14.785420158359322
124724,89956,50005953390,megobari,ua,SMB (AM Segment),Megobari вул. Гната Юри,Kyiv,Missing AM Segment Trait,4446.291229248047,138.0,23.515829572370556,2.3596736654725854,21.156155906897972
15710,11402,7693869,t.c.pizza,ua,SMB (AM Segment),t.c.pizza,Kyiv,Silver (AM Segment),4388.04345703125,191.0,19.31118422414291,2.3596736654725854,16.951510558670325
83283,56074,100005002910,Альпака кафе,ua,SMB (AM Segment),Альпака кафе,Kyiv,Missing AM Segment Trait,4336.063217163086,186.0,9.346237846095109,2.3596736654725854,6.986564180622524
119329,85960,100005024388,Kimbap Hub,ua,SMB (AM Segment),Kimbap Hub,Vinnytsia,Missing AM Segment Trait,4257.640106201172,295.0,9.295079794335996,2.3596736654725854,6.93540612886341
120582,87066,100005024908,LOVE&LVIV Lviv,ua,SMB (AM Segment),Love&Lviv cafe,Lviv,Missing AM Segment Trait,4205.503143310547,259.0,10.808577195667354,2.3596736654725854,8.44890353019477
95792,66013,77082490007,ШашличОК,ua,SMB (AM Segment),ШашличОК,Kyiv,Missing AM Segment Trait,4091.9019470214844,180.0,7.430009507214101,2.3596736654725854,5.070335841741516
134483,98937,50006187748,BISTRO DASH Kyiv,ua,SMB (AM Segment),Bistro Dash / Бістро Даш,Kyiv,Missing AM Segment Trait,4089.904815673828,234.0,14.171875034160523,2.3596736654725854,11.812201368687937
123034,89075,100005025264,GIANNIVINO Dnipro,ua,SMB (AM Segment),GIANNIVINO,Dnipro,Missing AM Segment Trait,4057.8898315429688,166.0,14.643418608590183,2.3596736654725854,12.283744943117597
87671,59673,51866550042,Сицилійський дворик,ua,SMB (AM Segment),Сицилійський дворик,Lviv,Missing AM Segment Trait,4017.693634033203,192.0,6.631077438486686,2.3596736654725854,4.271403773014101
77781,25921,82367240029,Black Food Шаурма,ua,SMB (AM Segment),Black Food Шаурма проспект Гагаріна,Dnipro,Missing AM Segment Trait,3968.7767944335938,387.0,6.097455431334056,2.3596736654725854,3.7377817658614703
129031,79917,50006119153,Вогень Кебаб,ua,SMB (AM Segment),"Вогень Кебаб, вул. Пантелеймона Куліша",Lviv,Missing AM Segment Trait,3936.0122680664062,300.0,8.670760596509796,2.3596736654725854,6.31108693103721
169966,126960,50006590392,CENTRAL BURGERS Dnipro,ua,SMB (AM Segment),Central Burgers,Dnipro,Missing AM Segment Trait,3893.5667877197266,221.0,10.34011450412747,2.3596736654725854,7.980440838654885
165131,123358,50006577100,BAZA STREET FOOD Lviv,ua,SMB (AM Segment),BAZA Street Food на Кульпарківській,Lviv,Missing AM Segment Trait,3877.4939575195312,260.0,11.434747252119001,2.3596736654725854,9.075073586646415
40793,28228,,De.poisty/Де поїсти,ua,SMB (AM Segment),De.poisty/Де поїсти,Dnipro,Bronze (AM Segment),3848.9116821289062,254.0,14.668056872433231,2.3596736654725854,12.308383206960645
120334,86846,50005928925,THE TRUFFLE BY ANDRIY DROMOV Dnipro,ua,SMB (AM Segment),The Truffle by Andriy Dromov,Dnipro,Missing AM Segment Trait,3799.7050170898438,155.0,18.4590188066646,2.3596736654725854,16.099345141192014
44555,30880,9354898,Sushi Time,ua,SMB (AM Segment),Sushi Time,Lviv,Silver (AM Segment),3753.1553955078125,241.0,14.24803002471976,2.3596736654725854,11.888356359247176
157229,117407,50006449527,DONER LAND Lviv,ua,SMB (AM Segment),DONER LAND (Кебаб),Lviv,Missing AM Segment Trait,3746.6996459960938,289.0,3.575693054411315,2.3596736654725854,1.2160193889387294
183848,136908,50006693025,KEBABTSIA Chernivtsi,ua,SMB (AM Segment),Кебабця,Chernivtsi,Missing AM Segment Trait,3743.302764892578,337.0,3.715698118331367,2.3596736654725854,1.3560244528587817
147218,37262,50006377910,Фунчоза,ua,SMB (AM Segment),Фунчоза Берестейський проспект,Kyiv,Missing AM Segment Trait,3736.9984130859375,183.0,9.564075545157525,2.3596736654725854,7.20440187968494
101159,70445,50005150207,LEZGINKA Vinnytsia,ua,SMB (AM Segment),Лезгинка вінниця,Vinnytsia,Missing AM Segment Trait,3697.5401916503906,164.0,11.140470084609818,2.3596736654725854,8.780796419137232
132731,97478,50006174274,KREMOVA Kyiv,ua,SMB (AM Segment),KREMOVA,Kyiv,Missing AM Segment Trait,3662.7474060058594,139.0,14.16056136577938,2.3596736654725854,11.800887700306795
9302,6675,7694184,Green 13,ua,SMB (AM Segment),Green 13 Велика Житомирська,Kyiv,Gold (AM Segment),3662.660110473633,216.0,9.351335446873817,2.3596736654725854,6.991661781401231
149704,85909,50006411266,ITALIANA PIZZA & PASTA Lviv,ua,SMB (AM Segment),ITALIANA Pizza & Pasta Довженка,Lviv,Missing AM Segment Trait,3656.103790283203,182.0,6.984462588560545,2.3596736654725854,4.6247889230879595
57659,39435,51860710077,Шаурма біля парку Горького,ua,SMB (AM Segment),Шаурма біля парку Горького,Odesa,Silver (AM Segment),3643.8845825195312,323.0,7.651744230307478,2.3596736654725854,5.2920705648348925
150166,111768,100005039700,YEMLYNETS Kharkiv,ua,SMB (AM Segment),єМлинець,Kharkiv,Missing AM Segment Trait,3619.1414184570312,258.0,17.921498680695446,2.3596736654725854,15.561825015222862
180613,135176,100005081421,Галицький Кебаб,ua,SMB (AM Segment),Галицький Кебаб,Lviv,Missing AM Segment Trait,3546.3101501464844,293.0,5.782690179094033,2.3596736654725854,3.423016513621447
180751,135294,100005081051,PENNELVIV Lviv,ua,SMB (AM Segment),Penne,Lviv,Missing AM Segment Trait,3523.1949615478516,227.0,9.185558316369175,2.3596736654725854,6.825884650896589
68463,45970,77062640007,Art Sushi,ua,SMB (AM Segment),Art sushi Драгоманова,Kyiv,Bronze (AM Segment),3489.755844116211,103.0,10.570156985315895,2.3596736654725854,8.21048331984331
75169,50286,5133646,Burger CLUB,ua,SMB (AM Segment),Burger CLUB Героїв Праці,Kharkiv,Missing AM Segment Trait,3468.9600219726562,266.0,8.138346942711326,2.3596736654725854,5.778673277238741
75913,40887,77067680007,Ресторан «ГОСТІДЗЕ»,ua,SMB (AM Segment),Ресторан «ГОСТІДЗЕ» Малишка,Kyiv,Silver (AM Segment),3415.6505584716797,110.0,20.450534921955438,2.3596736654725854,18.090861256482853
150709,112160,100005041715,Піта та Дамаск,ua,SMB (AM Segment),Піта та Дамаск,Kyiv,Missing AM Segment Trait,3403.5863189697266,259.0,10.486195499255118,2.3596736654725854,8.126521833782533
20674,14961,7695029,Pancakes,ua,SMB (AM Segment),PANCAKE MILL,Kyiv,Silver (AM Segment),3395.9557495117188,211.0,17.278326502494934,2.3596736654725854,14.91865283702235
20278,14723,7694052,Первак,ua,SMB (AM Segment),Первак,Kyiv,Silver (AM Segment),3393.324676513672,153.0,19.41256407369985,2.3596736654725854,17.052890408227267
144708,107675,50006361514,ONELOVESUSHI KYIV Kyiv,ua,SMB (AM Segment),One Love Sushi Varshavsky,Kyiv,Missing AM Segment Trait,3388.494354248047,81.0,10.163224351369344,2.3596736654725854,7.8035506858967585
28030,19859,,The Loft,ua,SMB (AM Segment),The Loft Gastropub Passage,Dnipro,Silver (AM Segment),3381.23681640625,174.0,8.250045084961629,2.3596736654725854,5.8903714194890435
121490,22527,50005933007,Red Monkey,ua,SMB (AM Segment),Red Monkey Замарстинівська,Lviv,Missing AM Segment Trait,3333.4615478515625,243.0,7.433398800099254,2.3596736654725854,5.0737251346266685
89670,28094,77078640007,OG Burgers,ua,SMB (AM Segment),OG Burger Русанівська набережна,Kyiv,Missing AM Segment Trait,3321.417282104492,144.0,13.074356169073027,2.3596736654725854,10.714682503600443
161343,120646,100005047395,Samoyed burger,ua,SMB (AM Segment),Samoyed burgers,Ivano-Frankivsk,Missing AM Segment Trait,3310.6954650878906,204.0,10.322745734707022,2.3596736654725854,7.963072069234436
73602,17472,5133016,"Ресторан-мікс ""МОНТАНА""",ua,SMB (AM Segment),"Ресторан-мікс ""МОНТАНА""",Kharkiv,Bronze (AM Segment),3306.3439331054688,137.0,4.594233691025031,2.3596736654725854,2.2345600255524456
144710,107675,50006034074,ONELOVESUSHI KYIV Kyiv,ua,SMB (AM Segment),One Love Sushi Sofija,Kyiv,Missing AM Segment Trait,3302.340841293335,78.0,9.015193883102368,2.3596736654725854,6.655520217629783
103646,72520,50005567743,CHICHERI Chernivtsi,ua,SMB (AM Segment),Chicheri,Chernivtsi,Missing AM Segment Trait,3283.208740234375,174.0,2.6658091359036336,2.3596736654725854,0.30613547043104816
75170,50286,6158996,Burger CLUB,ua,SMB (AM Segment),Burger CLUB Академіка Павлова,Kharkiv,Missing AM Segment Trait,3257.0762939453125,217.0,4.474623840893264,2.3596736654725854,2.1149501754206783
8666,6225,7695333,Арома Еспресо Бар,ua,SMB (AM Segment),Aroma espresso bar Ділова,Kyiv,Silver (AM Segment),3230.146728515625,183.0,9.73997258454374,2.3596736654725854,7.380298919071154
13125,9522,7695421,Adriano Pizza,ua,SMB (AM Segment),Adriano Pizza,Kyiv,Silver (AM Segment),3215.96533203125,145.0,8.646986417880184,2.3596736654725854,6.2873127524075985
47541,32950,7695401,Kitchen Polly,ua,SMB (AM Segment),Kitchen Polly Січових Стрільців,Kyiv,Silver (AM Segment),3190.2411499023438,177.0,17.354326073485634,2.3596736654725854,14.99465240801305
156927,117154,100005044922,FOODKIT OD Odesa,ua,SMB (AM Segment),FoodKit,Odesa,Missing AM Segment Trait,3185.806884765625,177.0,8.617532894119234,2.3596736654725854,6.257859228646649
10352,7439,7693945,Paul,ua,SMB (AM Segment),PAUL Ярославів Вал,Kyiv,Silver (AM Segment),3164.492416381836,130.0,12.990585167162978,2.3596736654725854,10.630911501690392
102424,71503,50005567737,ROOMROOM Chernivtsi,ua,SMB (AM Segment),RoomRoom просп. Незалежності,Chernivtsi,Missing AM Segment Trait,3112.7342834472656,169.0,4.09178510787022,2.3596736654725854,1.7321114423976347
68406,45926,82365500029,Рестобар «SOVA»,ua,SMB (AM Segment),Рестобар «SOVA»,Dnipro,Silver (AM Segment),3105.271728515625,146.0,17.34691103240591,2.3596736654725854,14.987237366933325
190049,141650,50006075047,KARABAS VYN Vinnytsia,ua,SMB (AM Segment),Пивна ресторація KARABAS,Vinnytsia,Missing AM Segment Trait,3095.0824279785156,124.0,3.0740667368988372,2.3596736654725854,0.7143930714262519
100814,70159,50005183825,COPPER HEAD BRAND Ivano-Frankivsk,ua,SMB (AM Segment),Copper Head,Ivano-Frankivsk,Missing AM Segment Trait,3090.590362548828,144.0,2.7592921296524184,2.3596736654725854,0.39961846417983304
188268,140250,8235956,DOUBLE V/DOUBLEV Dnipro,ua,SMB (AM Segment),Double V,Dnipro,Missing AM Segment Trait,3074.2948608398438,125.0,6.5015204118497145,2.3596736654725854,4.141846746377129
90313,61762,100005007675,Sushi Nami ,ua,SMB (AM Segment),Sushi Nami,Vinnytsia,Missing AM Segment Trait,3073.4471282958984,159.0,8.48298504790188,2.3596736654725854,6.123311382429294
121907,88141,50005935363,LEO NOODLE BAR Ivano-Frankivsk,ua,SMB (AM Segment),LEO NOODLE BAR,Ivano-Frankivsk,Missing AM Segment Trait,3053.4314575195312,144.0,18.225521134699306,2.3596736654725854,15.865847469226722
142617,24396,50006343366,BUDUSUSHI,ua,SMB (AM Segment),BUDUSUSHI Євгена Сверстюка,Kyiv,Missing AM Segment Trait,3048.9862518310547,91.0,10.194773928260037,2.3596736654725854,7.835100262787452
80460,54030,100005001656,K-Wok,ua,SMB (AM Segment),K-Wok,Odesa,Missing AM Segment Trait,3044.588363647461,166.0,9.263780823832718,2.3596736654725854,6.904107158360133
45149,31369,,Не Горюй,ua,SMB (AM Segment),Не Горюй,Dnipro,Silver (AM Segment),3018.2283935546875,121.0,15.578339532678374,2.3596736654725854,13.21866586720579
11839,5724,7698992,Fat Daddy Burgers,ua,SMB (AM Segment),Fat Daddy Burgers Княжий Затон,Kyiv,Gold (AM Segment),3008.9781951904297,175.0,17.481611542645087,2.3596736654725854,15.121937877172503
103599,72478,50005569132,SHAWARMA OD Odesa,ua,SMB (AM Segment),Combo Shawarma біля парку Горького,Odesa,Missing AM Segment Trait,3004.884765625,290.0,9.855329554546925,2.3596736654725854,7.49565588907434
96192,66332,51865920105,Кафе та фермерська крамниця «Сніданішна»,ua,SMB (AM Segment),Кафе та фермерська крамниця «Сніданішна»,Kharkiv,Missing AM Segment Trait,2926.094394683838,132.0,5.820935616259436,2.3596736654725854,3.4612619507868505
139987,103407,50006302455,MISIS BOUL Kyiv,ua,SMB (AM Segment),Місіс Боул вул. Вадима Гетьмана,Kyiv,Missing AM Segment Trait,2902.798370361328,155.0,8.688533947413204,2.3596736654725854,6.328860281940618
76711,51280,51867010042,Kolos,ua,SMB (AM Segment),Kolos,Lviv,Missing AM Segment Trait,2827.3304138183594,143.0,9.199283796639904,2.3596736654725854,6.839610131167318
25246,17949,,Кав'ярня кондитерська Crema,ua,SMB (AM Segment),Вареники і пельмені вул. Отакара Яроша,Kharkiv,Silver (AM Segment),2823.6494903564453,211.0,11.118339745963556,2.3596736654725854,8.758666080490972
152139,113286,50005514711,FILIN Kyiv,ua,SMB (AM Segment),"""Філін"" пров. Куренівський",Kyiv,Missing AM Segment Trait,2806.0757446289062,176.0,14.0851214210106,2.3596736654725854,11.725447755538013
80201,53809,77072460007,BARAKAT DONER,ua,SMB (AM Segment),BARAKAT DONER,Kyiv,Missing AM Segment Trait,2801.716033935547,182.0,8.858698616225226,2.3596736654725854,6.4990249507526405
143992,70154,50006356145,ULAVASHI Kharkiv,ua,SMB (AM Segment),УЛАВАШІ на ХТЗ,Kharkiv,Missing AM Segment Trait,2793.981201171875,232.0,13.744484544151696,2.3596736654725854,11.384810878679112
185836,138457,50006708673,REDMONKEY Ivano-Frankivsk,ua,SMB (AM Segment),Red Monkey вул. Бельведерська,Ivano-Frankivsk,Missing AM Segment Trait,2791.284652709961,205.0,9.235762562162495,2.3596736654725854,6.87608889668991
65892,44396,51860410105,Чеза,ua,SMB (AM Segment),Чеза,Kharkiv,Silver (AM Segment),2776.9337768554688,107.0,15.690958471630053,2.3596736654725854,13.331284806157466
117242,84203,6159016,LIVE. LOVE. AVOCADO Kharkiv,ua,SMB (AM Segment),Live. Love. Avocado,Kharkiv,Missing AM Segment Trait,2775.8515014648438,155.0,6.289800446695538,2.3596736654725854,3.9301267812229526
144545,73383,50006360566,STATION PIZZA,ua,SMB (AM Segment),STATION PIZZA просп. Петра Григоренка,Kyiv,Missing AM Segment Trait,2773.142608642578,150.0,12.554588908369515,2.3596736654725854,10.19491524289693
36527,25606,5186952,Бістро Perfetto,ua,SMB (AM Segment),Бістро Perfetto,Lviv,Silver (AM Segment),2760.333038330078,231.0,12.084526908518997,2.3596736654725854,9.724853243046411
120510,86997,100005025015,Будьмо,ua,SMB (AM Segment),Будьмо,Vinnytsia,Missing AM Segment Trait,2757.567092895508,145.0,10.540019504325027,2.3596736654725854,8.180345838852443
128066,91052,50006116060,TastyTime ,ua,SMB (AM Segment),TastyTime вул. Л Сердюка,Kharkiv,Missing AM Segment Trait,2711.5899620056152,131.0,7.250546992768518,2.3596736654725854,4.890873327295933
166441,124357,100005049828,VARYK,ua,SMB (AM Segment),VARYK,Kyiv,Missing AM Segment Trait,2686.3892669677734,84.0,11.856162751834997,2.3596736654725854,9.496489086362413
104213,73004,50005571870,URBAN SPACE 100 Ivano-Frankivsk,ua,SMB (AM Segment),Urban Space 100,Ivano-Frankivsk,Missing AM Segment Trait,2618.037155151367,200.0,10.100738605248624,2.3596736654725854,7.741064939776039
124090,89985,50005947473,RISE CAFE Kyiv,ua,SMB (AM Segment),Rise cafe,Kyiv,Missing AM Segment Trait,2581.8678283691406,121.0,14.659009478958962,2.3596736654725854,12.299335813486376
81688,44395,7463354,АЛІ БАБА / ALİ BABA,ua,SMB (AM Segment),АЛІ БАБА / ALİ BABA Дерибасівська,Odesa,Missing AM Segment Trait,2576.6124267578125,186.0,19.534092317727698,2.3596736654725854,17.174418652255113
122992,89035,100005026290,Tasy Corpus,ua,SMB (AM Segment),Tasty Corpus,Vinnytsia,Missing AM Segment Trait,2566.017318725586,158.0,16.78949443150426,2.3596736654725854,14.429820766031675
144563,22527,50006360571,Red Monkey,ua,SMB (AM Segment),Red Monkey Героїв УПА,Lviv,Missing AM Segment Trait,2558.902084350586,188.0,8.365676130322248,2.3596736654725854,6.006002464849662
188262,132292,50006718789,ZHYTO CAFE BAKERY Ivano-Frankivsk,ua,SMB (AM Segment),"Ресторація ""Кухня""",Ivano-Frankivsk,Missing AM Segment Trait,2547.8837127685547,131.0,14.91982411502605,2.3596736654725854,12.560150449553465
78521,52541,82365870029,DOM1654,ua,SMB (AM Segment),DOM1654,Dnipro,Missing AM Segment Trait,2540.552001953125,100.0,17.636161904564446,2.3596736654725854,15.276488239091861
141092,104347,50005452249,EBI SUSHI Kyiv,ua,SMB (AM Segment),Ebi sushi,Kyiv,Missing AM Segment Trait,2540.326171875,0.0,6.003641515188721,2.3596736654725854,3.6439678497161356
90031,61543,6158926,Дом Піци,ua,SMB (AM Segment),Дом Піци,Kharkiv,Missing AM Segment Trait,2516.608673095703,235.0,4.263255483800928,2.3596736654725854,1.9035818183283428
90548,61978,100005007891,Shibo,ua,SMB (AM Segment),Shibo,Dnipro,Missing AM Segment Trait,2516.5457763671875,115.0,18.325744030244557,2.3596736654725854,15.966070364771973
71934,48178,77064880007,Ho Go,ua,SMB (AM Segment),Ho Go,Kyiv,Bronze (AM Segment),2512.8040618896484,95.0,15.793075661009546,2.3596736654725854,13.433401995536961
95804,66016,51865460105,mr.шавуха,ua,SMB (AM Segment),mr.шавуха,Kharkiv,Missing AM Segment Trait,2500.5949172973633,176.0,7.880212744600874,2.3596736654725854,5.520539079128288
165062,123312,8286449,MILANO VYN Vinnytsia,ua,SMB (AM Segment),Milano,Vinnytsia,Missing AM Segment Trait,2499.6210021972656,164.0,11.745651403744912,2.3596736654725854,9.385977738272327
39074,27105,7700248,Pyvna Duma,ua,SMB (AM Segment),Pyvna Duma Драгоманова,Kyiv,Gold (AM Segment),2476.8877563476562,129.0,14.343350870174804,2.3596736654725854,11.983677204702218
185455,138193,50006706874,TEATR IF Ivano-Frankivsk,ua,SMB (AM Segment),"Паб ""ТЕАТR""",Ivano-Frankivsk,Missing AM Segment Trait,2471.0843505859375,155.0,6.669126905468094,2.3596736654725854,4.309453239995508
124725,89956,50005953391,megobari,ua,SMB (AM Segment),Megobari вул. Максима Кривоноса,Kyiv,Missing AM Segment Trait,2464.0510864257812,73.0,19.463024512785942,2.3596736654725854,17.103350847313358
71195,47639,8286661,Асса,ua,SMB (AM Segment),Асса,Vinnytsia,Silver (AM Segment),2461.466766357422,125.0,6.51110798817784,2.3596736654725854,4.151434322705255
86741,50225,51868680042,Monkey Sushi,ua,SMB (AM Segment),Monkey Sushi,Lviv,Missing AM Segment Trait,2459.7456970214844,71.0,10.043300596238652,2.3596736654725854,7.683626930766066
190564,142067,100005086069,Turkish Golg Shawarma,ua,SMB (AM Segment),Turkish Gold Shawarma,Kyiv,Missing AM Segment Trait,2457.1746215820312,138.0,13.525792229147301,2.3596736654725854,11.166118563674715
162773,121679,100005048093,Реберка на Хрещатику,ua,SMB (AM Segment),Реберка на Хрещатику,Cherkasy,Missing AM Segment Trait,2424.686279296875,113.0,6.722869639129831,2.3596736654725854,4.363195973657246
